,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,neighborhood,latitude,longitude,address1,address2,address3,city,zip_code,state,country
10,5JRxGetpcPIqsfVUTmyUSg,poke-to-the-max-seattle-seattle,Poke To The Max- Seattle,https://s3-media2.fl.yelpcdn.com/bphoto/eIe7Nx1mBbr5al7Zpa2Qxw/o.jpg,False,https://www.yelp.com/biz/poke-to-the-max-seattle-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,279.0,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'poke', 'title': 'Poke'}]",4.0,['delivery'],$$,+12063101979,(206) 310-1979,412.6577533228934,Columbia City,47.55401,-122.28032,5300 Rainier Ave S,,,Seattle,98118,WA,US
11,VA4pB-l76sunIqCFFP-6lg,geraldines-counter-seattle-2,Geraldine's Counter,https://s3-media2.fl.yelpcdn.com/bphoto/IOczfghNEKyXPIizJD1Z5A/o.jpg,False,https://www.yelp.com/biz/geraldines-counter-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1212.0,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]",4.0,['delivery'],$$,+12067232080,(206) 723-2080,198.9500866724365,Columbia City,47.5580008,-122.2848526,4872 Rainier Ave S,,,Seattle,98118,WA,US
12,34sx5mdLPuOj6oKyWr1lXA,columbia-city-ale-house-seattle-2,Columbia City Ale House,https://s3-media4.fl.yelpcdn.com/bphoto/-ftDaM7kxz4_VAub3fovBg/o.jpg,False,https://www.yelp.com/biz/columbia-city-ale-house-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,201.0,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"['delivery', 'pickup']",$$,+12067235123,(206) 723-5123,164.54477880390186,Columbia City,47.55738,-122.28447,4914 Rainier Ave S,,,Seattle,98118,WA,US
13,EzRDRoPlRrE3v40wycXNUw,pagliacci-pizza-seattle-29,Pagliacci Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/M-0QxptbaIx1rcFkQu31uw/o.jpg,False,https://www.yelp.com/biz/pagliacci-pizza-seattle-29?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,56.0,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,['delivery'],$,+12067261717,(206) 726-1717,221.53687546293764,Columbia City,47.5576859197033,-122.285257056355,4901 Rainier Ave S,,,Seattle,98118,WA,US
14,Nc0XTpQl8ABTczfpjYxpnw,el-sombrero-family-mexican-restaurant-seattle,El Sombrero Family Mexican Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/smbDXkWV4k0dxlXLXErTKw/o.jpg,False,https://www.yelp.com/biz/el-sombrero-family-mexican-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,219.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],$$,+12067221717,(206) 722-1717,212.91424069479515,Columbia City,47.5579964696067,-122.285048877513,4868 Rainier Ave S,,,Seattle,98118,WA,US
15,TrGbVh2q5LmLnaPyVUEUIA,tutta-bella-neapolitan-pizzeria-columbia-city-seattle-2,Tutta Bella Neapolitan Pizzeria - Columbia City,https://s3-media2.fl.yelpcdn.com/bphoto/afdihOyNlOw3jVXTnDXycg/o.jpg,False,https://www.yelp.com/biz/tutta-bella-neapolitan-pizzeria-columbia-city-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,488.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,['delivery'],$$,+12067213501,(206) 721-3501,162.14643537866692,Columbia City,47.5572052001953,-122.28443145752,4918 Rainier Ave S,,,Seattle,98118,WA,US
16,ZT_F3mTeB6QEE5Tk9H8pRw,wabi-sabi-sushi-bar-and-restaurant-seattle,Wabi-Sabi Sushi Bar & Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/zVvfv9QHc15Vmp4gsEFuSg/o.jpg,False,https://www.yelp.com/biz/wabi-sabi-sushi-bar-and-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,261.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.5,['delivery'],$$,+12067210212,(206) 721-0212,221.84116723362067,Columbia City,47.55754,-122.28522,4909 Rainier Ave S,,,Seattle,98118,WA,US
17,QiSQO8jWR-hmDiEuPBl5IA,lotties-lounge-seattle,Lottie's Lounge,https://s3-media4.fl.yelpcdn.com/bphoto/EsjDNmop_uLRLLGNmvL5QQ/o.jpg,False,https://www.yelp.com/biz/lotties-lounge-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,208.0,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,['delivery'],$$,+12067250519,(206) 725-0519,177.0727964258952,Columbia City,47.55771,-122.2847,4900 Rainier Ave S,,,Seattle,98118,WA,US
18,ctvj0ClpF1L3vCXHXiLSIA,bahati-restaurant-seattle,Bahati Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/dfwQIhjWjNiJSkGOSIFe6Q/o.jpg,False,https://www.yelp.com/biz/bahati-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,7.0,"[{'alias': 'african', 'title': 'African'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,"['delivery', 'pickup']",$$,+12065196465,(206) 519-6465,193.26241756051354,Columbia City,47.5557518,-122.2828827,5212 Rainier Ave S,,,Seattle,98118,WA,US
19,kV56TwzcIMAMetbXVhGTTg,twilight-on-rainier-seattle,Twilight on Rainier,https://s3-media1.fl.yelpcdn.com/bphoto/nphHqKwBAgallrrjuOY9QA/o.jpg,False,https://www.yelp.com/biz/twilight-on-rainier-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,13.0,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,[],,+12067217998,(206) 721-7998,721.613449175815,Columbia City,47.55157,-122.278302,5609 Rainier Ave S,,,Seattle,98118,WA,US
20,kROXaiGBhrTwMwTqrRKPew,city-teriyaki-seattle,City Teriyaki,https://s3-media4.fl.yelpcdn.com/bphoto/nND6hbKtjlcmbT557DRBeQ/o.jpg,False,https://www.yelp.com/biz/city-teriyaki-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,40.0,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,"['delivery', 'pickup']",,+12067232489,(206) 723-2489,533.7521118200477,Columbia City,47.55327,-122.27892,5400 Rainier Ave S,,,Seattle,98118,WA,US
21,ei4QN48Lqq6CnrKmuBQYyQ,spice-room-seattle,Spice Room,https://s3-media3.fl.yelpcdn.com/bphoto/wllEA61Tgz1K2kt8Ye04fw/o.jpg,False,https://www.yelp.com/biz/spice-room-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,235.0,"[{'alias': 'thai', 'title': 'Thai'}]",3.0,['delivery'],$$,+12067257090,(206) 725-7090,221.58423957735363,Columbia City,47.55754,-122.28522,4909 Rainier Ave S,Ste 102,,Seattle,98118,WA,US
22,TEXKyywuXsFayp5yWrgeIQ,rookies-sports-bar-and-grill-seattle,Rookies Sports Bar and Grill,https://s3-media2.fl.yelpcdn.com/bphoto/ke7aSP8nhk7nz71PGE8FkQ/o.jpg,False,https://www.yelp.com/biz/rookies-sports-bar-and-grill-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,264.0,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,['delivery'],$$,+12067220301,(206) 722-0301,151.3798679983276,Columbia City,47.5579286964199,-122.284219712019,3820 S Ferdinand St,Ste 101,,Seattle,98118,WA,US
23,llfD3aYaUoEn5Z0AH8fYZg,columbia-city-bakery-seattle,Columbia City Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/y3h4Zdh8N_hbSGFd-W4C2A/o.jpg,False,https://www.yelp.com/biz/columbia-city-bakery-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,395.0,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,['delivery'],$,+12067236023,(206) 723-6023,247.5596483678097,Columbia City,47.5582435933174,-122.285413749692,4865 Rainier Ave S,,,Seattle,98118,WA,US
24,A_9ON3_AnKAHMSj9TEgH8w,the-hummingbird-saloon-seattle,The Hummingbird Saloon,https://s3-media4.fl.yelpcdn.com/bphoto/CiLgu_wnqnSl6AK9AgQMWA/o.jpg,False,https://www.yelp.com/biz/the-hummingbird-saloon-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,58.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"['delivery', 'pickup']",$$,+12063491731,(206) 349-1731,210.76909778697765,Columbia City,47.5559746886603,-122.284058572686,5041 Rainier Ave S,,,Seattle,98118,WA,US
25,JxWpKHyDOldoN9Ys9Mryxw,tropical-hut-seattle-2,Tropical Hut,https://s3-media1.fl.yelpcdn.com/bphoto/y1d4X0VMSZsMDZlws1SKkw/o.jpg,False,https://www.yelp.com/biz/tropical-hut-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,7.0,"[{'alias': 'filipino', 'title': 'Filipino'}]",3.5,[],,+12063692174,(206) 369-2174,848.5187242835511,Columbia City,47.5505353793165,-122.277588169393,5723 Rainier Ave S,,,Seattle,98118,WA,US
26,Y-txN5WkEVA3P--i7aDIsA,hot-wings-seattle,Hot Wings,https://s3-media4.fl.yelpcdn.com/bphoto/KctsYhZtpSKTGXhR9CO2-g/o.jpg,False,https://www.yelp.com/biz/hot-wings-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,5.0,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3.0,"['delivery', 'pickup']",,+12067233190,(206) 723-3190,785.3294126937077,Columbia City,47.55107,-122.27803,4267 S Orcas St,,,Seattle,98118,WA,US
27,PUaX4P59uKimpmWiRIOfbg,empire-espresso-seattle,Empire Espresso,https://s3-media3.fl.yelpcdn.com/bphoto/44X8XdyVcJxdc1ZgIfmrig/o.jpg,False,https://www.yelp.com/biz/empire-espresso-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,310.0,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,['delivery'],$,+19713280048,(971) 328-0048,186.7011891825915,Columbia City,47.5585206399951,-122.2842578,3829 S Edmunds St,Ste A,,Seattle,98118,WA,US
28,IMz_69U-RSmrker4yfK_rg,delish-ethiopian-cuisine-seattle-2,Delish Ethiopian Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/5QUYPdzOlSjKUmNp3KjW7g/o.jpg,False,https://www.yelp.com/biz/delish-ethiopian-cuisine-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,72.0,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"['delivery', 'pickup']",$$,+12067233821,(206) 723-3821,794.3185598444767,Columbia City,47.55096,-122.27791,5701 Rainier Ave S,Ste A,,Seattle,98118,WA,US
29,DiLAnQhQaL6N_46m4stzDw,pho-bo-seattle,Pho Bo,https://s3-media3.fl.yelpcdn.com/bphoto/uBzOpxFOEDwsfU8FxKNU_g/o.jpg,False,https://www.yelp.com/biz/pho-bo-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,68.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,['delivery'],$,+12067258447,(206) 725-8447,350.5637248634451,Columbia City,47.5596085,-122.2857208,4732 Rainier Ave S,,,Seattle,98118,WA,US
30,_vHliOzgT-n1aMo0NrPNtQ,taproot-cafe-and-bar-seattle-2,Taproot Cafe & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/Qov5zkYAJymrtWTm56hT0g/o.jpg,False,https://www.yelp.com/biz/taproot-cafe-and-bar-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,99.0,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['delivery', 'pickup']",$$,+12064202535,(206) 420-2535,173.0965638212524,Columbia City,47.5575523,-122.2846261,4908 Rainier Ave S,Ste A,,Seattle,98118,WA,US
31,vXrUcYABxksuGdFZzCwxFg,massawa-eritrean-and-ethiopian-restaurant-seattle,Massawa Eritrean & Ethiopian Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/LQVGd1ezcifjDOUYRfH8mg/o.jpg,False,https://www.yelp.com/biz/massawa-eritrean-and-ethiopian-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,3.0,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'eritrean', 'title': 'Eritrean'}]",4.5,[],,,,875.5251158716867,Columbia City,47.5502751,-122.2770271,4411 S Mead St,,,Seattle,98118,WA,US
32,HW25QVXf7jd42kuvP1ikzw,pcc-community-markets-columbia-city-seattle,PCC Community Markets - Columbia City,https://s3-media1.fl.yelpcdn.com/bphoto/NLicrn1uysRX1OFu1GnDDw/o.jpg,False,https://www.yelp.com/biz/pcc-community-markets-columbia-city-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,97.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",4.0,[],$$,+12064666182,(206) 466-6182,379.7495810585238,Columbia City,47.5587749,-122.2879531,3610 S Edmunds St,,,Seattle,98118,WA,US
33,Bfx3hutifmxIEUhL4rZE9w,taqueria-contreras-seattle-2,Taqueria Contreras,https://s3-media1.fl.yelpcdn.com/bphoto/vghjlqRzqQUgoSAbyOvsFg/o.jpg,False,https://www.yelp.com/biz/taqueria-contreras-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1.0,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,[],,,,268.89664264916496,Columbia City,47.558651,-122.2854614,S Edmunds St & Rainier Ave S,,,Seattle,98118,WA,US
34,2h0D4meiIX9PQnr2OL8GrQ,black-and-tan-hall-seattle,Black & Tan Hall,https://s3-media3.fl.yelpcdn.com/bphoto/kio8FqxFz7gsWq9GBTRd0g/o.jpg,False,https://www.yelp.com/biz/black-and-tan-hall-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1.0,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,[],,+12064024615,(206) 402-4615,732.5865020951585,Columbia City,47.55169,-122.2776,5608 Rainier Ave S,,,Seattle,98118,WA,US
35,PhcmTPAANz9XrjDTcpkm6g,sheger-ethiopian-restaurant-seattle,Sheger Ethiopian Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/YBJJE1CbCBzxxCF_eMkSBw/o.jpg,False,https://www.yelp.com/biz/sheger-ethiopian-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,10.0,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]",4.0,['delivery'],$$,+12067231971,(206) 723-1971,875.5251158716867,Columbia City,47.5502751,-122.2770271,4411 S Mead St,,,Seattle,98118,WA,US
36,8IhFy86QhLt5hqNEvxfPNA,taco-stand-seattle,Taco Stand,,False,https://www.yelp.com/biz/taco-stand-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,5.0,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.5,[],$,,,310.6745690575364,Columbia City,47.55883,-122.28597,4825 Rainier Ave S,,,Seattle,98118,WA,US
0,4eS9JFF7rmvdUESOHp7T1w,wanna-teriyaki-and-burger-seattle,Wanna Teriyaki & Burger,https://s3-media2.fl.yelpcdn.com/bphoto/VnAFTMN1AYAetJFRejsxkg/o.jpg,False,https://www.yelp.com/biz/wanna-teriyaki-and-burger-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,143.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,['delivery'],$,+12064025218,(206) 402-5218,353.38173353944615,Delridge,47.5335376486,-122.354553837801,1513 SW Holden St,,,Seattle,98106,WA,US
1,JaK1jA7D3Z4_8g9DySLZ8A,west-of-chicago-pizza-company-seattle,West of Chicago Pizza Company,https://s3-media4.fl.yelpcdn.com/bphoto/N1BxANehJS43D-C6gNT0pQ/o.jpg,False,https://www.yelp.com/biz/west-of-chicago-pizza-company-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,61.0,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,[],$$,+12063393337,(206) 339-3337,1767.1715104849923,Delridge,47.5517843,-122.3627538,5600 Delridge Way SW,,,Seattle,98116,WA,US
2,tNy2AyYGQffiK9Kp7tGewA,das-wagon-seattle,Das Wagon,https://s3-media2.fl.yelpcdn.com/bphoto/mRcBjB-aBnob421dwjDMqA/o.jpg,False,https://www.yelp.com/biz/das-wagon-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1.0,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",5.0,[],,,,1278.5615138035878,Delridge,47.54103,-122.35262,,,,Seattle,98106,WA,US
3,d5_lwDiZtwY6xrbicZ557g,el-rey-del-taco-seattle,El Rey Del Taco,https://s3-media4.fl.yelpcdn.com/bphoto/VP8Zijr21mbFukiDig8lSQ/o.jpg,False,https://www.yelp.com/biz/el-rey-del-taco-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,16.0,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,[],$,+12063801944,(206) 380-1944,514.5400466525615,Delridge,47.53764,-122.36282,7184 Sylvan Way SW,,,Seattle,98106,WA,US
4,1DvotWwEdOGM_cbdKwtyHg,alhadeff-grill-and-cafe-alki-seattle,Alhadeff Grill & Cafe Alki,https://s3-media2.fl.yelpcdn.com/bphoto/wRiIlkuzwJ31VFETt709bw/o.jpg,False,https://www.yelp.com/biz/alhadeff-grill-and-cafe-alki-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,4.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}]",5.0,['delivery'],,+12069345817,(206) 934-5817,1267.4371720926536,Delridge,47.54723,-122.35192,6000 16th Ave SW,,Culinary Arts Bldg,Seattle,98106,WA,US
5,G-p5SgQnBM5e8XxMMO1qOg,pho-aroma-seattle-2,Pho Aroma,https://s3-media1.fl.yelpcdn.com/bphoto/BCxDacaqOchi7msedr1Muw/o.jpg,False,https://www.yelp.com/biz/pho-aroma-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,358.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,['delivery'],$$,+12069324343,(206) 932-4343,1773.2422589095688,Delridge,47.55172,-122.36327,5605 Delridge Way SW,Ste A,,Seattle,98106,WA,US
6,MLNVIiXkU3GG_S-wUDRHcA,2-fingers-social-seattle,2 Fingers Social,https://s3-media3.fl.yelpcdn.com/bphoto/nPmeeEXlSdwPoRrjJQL8dQ/o.jpg,False,https://www.yelp.com/biz/2-fingers-social-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,45.0,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",4.5,[],$,,,1779.9183177022405,Delridge,47.52059,-122.35831,9211 Delridge Way SW,,,Seattle,98106,WA,US
7,BRE72f6_Ae9n2tndolMH3g,vatsana-thai-restaurant-seattle,Vatsana Thai Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/KtYZ1SI7ZFAfPfm5i1L6Ug/o.jpg,False,https://www.yelp.com/biz/vatsana-thai-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,209.0,"[{'alias': 'thai', 'title': 'Thai'}]",3.0,['delivery'],$$,+12069372794,(206) 937-2794,1701.1923402700509,Delridge,47.5223219,-122.3646749,9025 25th Ave SW,,,Seattle,98106,WA,US
8,CDLDGTL1xq0QrZllgPd7QQ,wingstop-seattle,Wingstop,https://s3-media2.fl.yelpcdn.com/bphoto/MqX_-GpKXl8AUNs2TgYh1Q/o.jpg,False,https://www.yelp.com/biz/wingstop-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,72.0,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.5,[],$$,+12062575021,(206) 257-5021,1737.7053811887672,Delridge,47.522689,-122.366808,2600 SW Barton St,Ste B8,,Seattle,98126,WA,US
9,ASYTK4wZrWjyLwt-WJh5mg,love-teriyaki-seattle-2,Love Teriyaki,https://s3-media2.fl.yelpcdn.com/bphoto/tWPCF26SqjKufWjliPy6Pg/o.jpg,False,https://www.yelp.com/biz/love-teriyaki-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,8.0,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.5,['delivery'],$,+12067636025,(206) 763-6025,392.6719368581292,Delridge,47.538295,-122.360633,7132 Delridge Way SW,,,Seattle,98106,WA,US
10,Pqbf2RT8O3JKyiEt8ZLZzQ,toshis-teriyaki-seattle-2,Toshi's Teriyaki,https://s3-media1.fl.yelpcdn.com/bphoto/J-WR79z0xIPJiALyX3dRnA/o.jpg,False,https://www.yelp.com/biz/toshis-teriyaki-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,130.0,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.5,[],$,+12069379442,(206) 937-9442,1716.5191410169325,Delridge,47.5222591,-122.3646749,9029 25th Ave SW,,,Seattle,98106,WA,US
