,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,cuisine
42,HK0V0vH_pCGCi5bqhfNp1w,hoang-lan-seattle,Hoang Lan,https://s3-media4.fl.yelpcdn.com/bphoto/w9NBL5hlafVPVfKsjX6WqQ/o.jpg,False,https://www.yelp.com/biz/hoang-lan-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,165.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.5380899, 'longitude': -122.28215}",['delivery'],$,"{'address1': '7119 Martin Luther King Jr Way S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['7119 Martin Luther King Jr Way S', 'Seattle, WA 98118']}",+12067223876,(206) 722-3876,10474.046083325253,vietnamese
43,bgonx3GuERtap8Np7Y7IFA,lan-huê-sandwich-and-bakery-seattle,Lan Huê Sandwich & Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/7Y5ntadqCB39iUCs0528LQ/o.jpg,False,https://www.yelp.com/biz/lan-hu%C3%AA-sandwich-and-bakery-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,196.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"{'latitude': 47.5995, 'longitude': -122.32033}",['delivery'],$,"{'address1': '900 S Jackson St', 'address2': 'Ste 211', 'address3': None, 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['900 S Jackson St', 'Ste 211', 'Seattle, WA 98104']}",+12066233866,(206) 623-3866,3100.883373251547,vietnamese
44,sMGh8ynmXvaxe-qznwBXmA,thanh-thao-restaurant-seattle,Thanh Thao Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/9xnKal_iLYrHV832oSPIsA/o.jpg,False,https://www.yelp.com/biz/thanh-thao-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,144.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.54758, 'longitude': -122.28577}",['delivery'],$,"{'address1': '6012 Martin Luther King Jr Way S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['6012 Martin Luther King Jr Way S', 'Seattle, WA 98118']}",+12067255278,(206) 725-5278,9423.831112627957,vietnamese
45,dnIUCndhJpZHWWpz6x2x0w,pho-big-bowl-seattle,Pho Big Bowl,https://s3-media2.fl.yelpcdn.com/bphoto/EtVZKYnr8ZAhqSqOFtlySQ/o.jpg,False,https://www.yelp.com/biz/pho-big-bowl-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,450.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,"{'latitude': 47.668837642245, 'longitude': -122.38705422959}",[],$,"{'address1': '2248 NW Market St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98107', 'country': 'US', 'state': 'WA', 'display_address': ['2248 NW Market St', 'Seattle, WA 98107']}",+12065881249,(206) 588-1249,6182.064193593308,vietnamese
46,ey3ZKiiXx2WG5nmQWix2tw,pho-shizzle-seattle-2,Pho Shizzle,https://s3-media1.fl.yelpcdn.com/bphoto/Imo7hwAvwLKdblZ49l0zgQ/o.jpg,False,https://www.yelp.com/biz/pho-shizzle-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,216.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.6594222814143, 'longitude': -122.313303070205}",['delivery'],$,"{'address1': '4235 University Way NE', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4235 University Way NE', 'Seattle, WA 98105']}",+12066321078,(206) 632-1078,4130.8347833379175,vietnamese
47,yNHvaGHci6sfF_ayn40KnQ,julies-garden-seattle,Julie's Garden,https://s3-media2.fl.yelpcdn.com/bphoto/yk7BfO7PUayAQy7CupK0sw/o.jpg,False,https://www.yelp.com/biz/julies-garden-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,184.0,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.601566, 'longitude': -122.3351543}","['delivery', 'pickup']",$,"{'address1': '81 Yesler Way', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['81 Yesler Way', 'Seattle, WA 98104']}",+12062233690,(206) 223-3690,2652.469143144949,vietnamese
48,P5kIMCuhuntI0NMy115jgA,mi-la-cay-seattle,Mi La Cay,https://s3-media1.fl.yelpcdn.com/bphoto/0tJdXw0VB3Qs-wIy7bN-KA/o.jpg,False,https://www.yelp.com/biz/mi-la-cay-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,188.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 47.60042, 'longitude': -122.31683}","['delivery', 'pickup']",$,"{'address1': '212 12th Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['212 12th Ave S', 'Seattle, WA 98144']}",+12063226840,(206) 322-6840,3124.3042118560656,vietnamese
49,QZ4r-lrkNuFs0CHYfdpDUA,spring-roll-house-deli-seattle,Spring Roll House-Deli,https://s3-media1.fl.yelpcdn.com/bphoto/7F1fr2HVgFicveTKxvpwRg/o.jpg,False,https://www.yelp.com/biz/spring-roll-house-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,64.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"{'latitude': 47.5999159387607, 'longitude': -122.316120871164}",[],$,"{'address1': '1221 Main St', 'address2': 'Ste 104', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1221 Main St', 'Ste 104', 'Seattle, WA 98144']}",+12067261628,(206) 726-1628,3186.58636186146,vietnamese
50,IUgUxCUjjt7gpcuQwEsd3A,pho-hai-yen-seattle,Pho Hai Yen,https://s3-media4.fl.yelpcdn.com/bphoto/8wniRE5za7V8fZke8MYDSw/o.jpg,False,https://www.yelp.com/biz/pho-hai-yen-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,118.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.59552, 'longitude': -122.31085}",['delivery'],$,"{'address1': '810 Rainier Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98127', 'country': 'US', 'state': 'WA', 'display_address': ['810 Rainier Ave S', 'Seattle, WA 98127']}",+12063235570,(206) 323-5570,3812.0384792390228,vietnamese
51,FE73JWTkG1k2ZZ_E_u0KrA,an-nam-pho-seattle,An Nam Pho,https://s3-media3.fl.yelpcdn.com/bphoto/vZoB3RIDlrn_-dW3fE84lg/o.jpg,False,https://www.yelp.com/biz/an-nam-pho-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,221.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.0,"{'latitude': 47.67628, 'longitude': -122.31704}",['delivery'],$,"{'address1': '6510 Roosevelt Way NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98115', 'country': 'US', 'state': 'WA', 'display_address': ['6510 Roosevelt Way NE', 'Seattle, WA 98115']}",+12064662179,(206) 466-2179,5826.689956161886,vietnamese
52,H4YrQnNfd7X6vGBXxRztnA,mr-saigon-seattle-4,MR SAIGON,https://s3-media3.fl.yelpcdn.com/bphoto/NeHZOn0MvNpdvrli1vstOw/o.jpg,False,https://www.yelp.com/biz/mr-saigon-seattle-4?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,85.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 47.60948, 'longitude': -122.33803}",['delivery'],$,"{'address1': '215 Pike St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['215 Pike St', 'Seattle, WA 98101']}",+12063811268,(206) 381-1268,1780.9660198503116,vietnamese
53,snays4EHNUptNiSJw227gg,vietnam-house-seattle,Vietnam House,https://s3-media3.fl.yelpcdn.com/bphoto/dut0MtSA6gi2RpCIxKSwhA/o.jpg,False,https://www.yelp.com/biz/vietnam-house-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,302.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 47.5997548913384, 'longitude': -122.317772480613}","['delivery', 'pickup']",$$,"{'address1': '1038 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['1038 S Jackson St', 'Seattle, WA 98104']}",+12063250180,(206) 325-0180,3148.279286952767,vietnamese
54,6lV_E8ttW4RGD6ORrq05YQ,new-leaf-bistro-seattle-2,New Leaf Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/WPN-TxkMGp_xKCasV5xH-Q/o.jpg,False,https://www.yelp.com/biz/new-leaf-bistro-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,168.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.58172, 'longitude': -122.3862}",['delivery'],$$,"{'address1': '2342 California Ave SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['2342 California Ave SW', 'Seattle, WA 98116']}",+12069383681,(206) 938-3681,6170.717032502613,vietnamese
55,2lFp1efQez8WauSJBMIFWQ,tangerine-tree-vietnamese-restaurant-seattle,Tangerine Tree Vietnamese Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/8snutNivSNvhNKasc0KGfg/o.jpg,False,https://www.yelp.com/biz/tangerine-tree-vietnamese-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,169.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.5,"{'latitude': 47.61386, 'longitude': -122.32177}",['delivery'],$$,"{'address1': '1430 Harvard Ave', 'address2': 'Ste 201', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['1430 Harvard Ave', 'Ste 201', 'Seattle, WA 98122']}",+12063222081,(206) 322-2081,1688.7057094293655,vietnamese
56,FqNEVHNM-2MSq-KiwK6XbQ,curbside-seattle,Curbside,https://s3-media3.fl.yelpcdn.com/bphoto/0PyU4tvogc_AqF5NWtmkvg/o.jpg,False,https://www.yelp.com/biz/curbside-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,106.0,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,"{'latitude': 47.6497067, 'longitude': -122.3577959}",['delivery'],$,"{'address1': '3 W Nickerson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98119', 'country': 'US', 'state': 'WA', 'display_address': ['3 W Nickerson St', 'Seattle, WA 98119']}",+12069152581,(206) 915-2581,3175.160694842217,vietnamese
57,feGvRu6xqae3--1N3gjz-Q,mr-saigon-seattle-6,Mr Saigon,https://s3-media4.fl.yelpcdn.com/bphoto/WETMGH6A0jSusZUn8JiWGw/o.jpg,False,https://www.yelp.com/biz/mr-saigon-seattle-6?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,18.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.5,"{'latitude': 47.60074, 'longitude': -122.33242}",[],,"{'address1': '161 S Washington St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['161 S Washington St', 'Seattle, WA 98104']}",+12066829331,(206) 682-9331,2752.845164321065,vietnamese
58,EOoj2h1Brzk1AhqScvIHDA,thanh-vi-seattle-2,Thanh Vi,https://s3-media1.fl.yelpcdn.com/bphoto/Se_UbXssEIfWuH3LUvYqsw/o.jpg,False,https://www.yelp.com/biz/thanh-vi-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,476.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.65919, 'longitude': -122.31296}","['delivery', 'pickup']",$,"{'address1': '4226 University Way NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4226 University Way NE', 'Seattle, WA 98105']}",+12066337867,(206) 633-7867,4118.472051882727,vietnamese
59,1EKGyDyuDQmt9doFe81JyA,pho-than-brothers-seattle-12,Pho Than Brothers,https://s3-media4.fl.yelpcdn.com/bphoto/Se1ISBzPlk161tPlYkxCAA/o.jpg,False,https://www.yelp.com/biz/pho-than-brothers-seattle-12?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,133.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 47.6238897, 'longitude': -122.3211143}",['delivery'],$,"{'address1': '527 Broadway E', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98102', 'country': 'US', 'state': 'WA', 'display_address': ['527 Broadway E', 'Seattle, WA 98102']}",+12065687218,(206) 568-7218,1092.204330616315,vietnamese
60,ETNgc0_89CJL47frkQUpog,pho-an-seattle,Pho An,https://s3-media1.fl.yelpcdn.com/bphoto/mS-X6ekwqbD5QQylwJyfLg/o.jpg,False,https://www.yelp.com/biz/pho-an-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,422.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.7200393676758, 'longitude': -122.294563293457}",['delivery'],$,"{'address1': '12526 Lake City Way NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98125', 'country': 'US', 'state': 'WA', 'display_address': ['12526 Lake City Way NE', 'Seattle, WA 98125']}",+12063623439,(206) 362-3439,10958.88502846585,vietnamese
61,FXh2yiw3VkJZkl2J7mddQA,mr-saigon-banh-mi-seattle-3,Mr Saigon Banh Mi,https://s3-media4.fl.yelpcdn.com/bphoto/OevikhWk7JiTLDUgGwUksg/o.jpg,False,https://www.yelp.com/biz/mr-saigon-banh-mi-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,66.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 47.60908, 'longitude': -122.31645}",['delivery'],$,"{'address1': '734 12th Ave', 'address2': None, 'address3': None, 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['734 12th Ave', 'Seattle, WA 98122']}",+12063258700,(206) 325-8700,2307.040502332654,vietnamese
62,8fpj1nXml1kbdu-UBsbQcA,huong-binh-seattle,Huong Binh,https://s3-media2.fl.yelpcdn.com/bphoto/2p37B7whBbjIdQzNxmCsOQ/o.jpg,False,https://www.yelp.com/biz/huong-binh-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,183.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.5,"{'latitude': 47.5989074707031, 'longitude': -122.316787719727}","['delivery', 'pickup']",$,"{'address1': '1207 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1207 S Jackson St', 'Seattle, WA 98144']}",+12068603038,(206) 860-3038,3276.5277544027836,vietnamese
63,Y8coDxPmzj5jgKxCb3N--A,banh-cuon-tan-dinh-deli-seattle,Banh Cuon Tan Dinh Deli,https://s3-media2.fl.yelpcdn.com/bphoto/iw7fsITUQFeTSFUieAPsDA/o.jpg,False,https://www.yelp.com/biz/banh-cuon-tan-dinh-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,67.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,"{'latitude': 47.60013, 'longitude': -122.31642}",['delivery'],$,"{'address1': '1212 S Main St', 'address2': 'Ste A', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1212 S Main St', 'Ste A', 'Seattle, WA 98144']}",+12067269990,(206) 726-9990,3155.2502486603425,vietnamese
64,zHmML0gcOjcg6E5svYiXMQ,pho-bac-seattle-13,Pho Bac,https://s3-media2.fl.yelpcdn.com/bphoto/aUbaXXtndR_oyDH_DXVi6w/o.jpg,False,https://www.yelp.com/biz/pho-bac-seattle-13?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,103.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 47.573819, 'longitude': -122.29448}",['delivery'],$,"{'address1': '3300 Rainier Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['3300 Rainier Ave S', 'Seattle, WA 98144']}",+12067254418,(206) 725-4418,6510.384540839168,vietnamese
65,YeeUf7VeOql2cL5SVz4KhA,the-monkey-bridge-seattle,The Monkey Bridge,https://s3-media2.fl.yelpcdn.com/bphoto/slYWGyTDzOpOYxPSP1aLfw/o.jpg,False,https://www.yelp.com/biz/the-monkey-bridge-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,577.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 47.6685303252286, 'longitude': -122.379916906357}",['delivery'],$$,"{'address1': '1723 NW Market St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98107', 'country': 'US', 'state': 'WA', 'display_address': ['1723 NW Market St', 'Seattle, WA 98107']}",+12062976048,(206) 297-6048,5834.905301853949,vietnamese
66,7uFEHFILOfimxunh6ueAQQ,time-4-pho-seattle,Time 4 Pho,https://s3-media1.fl.yelpcdn.com/bphoto/eoqQHi2p6PqanG3vU-tQsg/o.jpg,False,https://www.yelp.com/biz/time-4-pho-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,183.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.5,"{'latitude': 47.645444, 'longitude': -122.382401}",['delivery'],$,"{'address1': '2812 Thorndyke Ave W', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98199', 'country': 'US', 'state': 'WA', 'display_address': ['2812 Thorndyke Ave W', 'Seattle, WA 98199']}",+12067086232,(206) 708-6232,4159.602483776691,vietnamese
67,QtrzFsxjyk_PsLleZ814Sg,spring-house-thai-kitchen-and-pho-seattle,Spring House Thai Kitchen & Pho,https://s3-media2.fl.yelpcdn.com/bphoto/kwLFCHqVVlgUJVqPtOZRFg/o.jpg,False,https://www.yelp.com/biz/spring-house-thai-kitchen-and-pho-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,19.0,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,"{'latitude': 47.58334, 'longitude': -122.38686}","['delivery', 'pickup']",,"{'address1': '2223 California Ave SW', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['2223 California Ave SW', 'Seattle, WA 98116']}",+12069378807,(206) 937-8807,6057.237326986391,vietnamese
68,TjVFVa9RidDYgOGhkyqsCw,saigon-deli-seattle-2,Saigon Deli,https://s3-media1.fl.yelpcdn.com/bphoto/PnIWm0sVteNk3J1hT_-sSQ/o.jpg,False,https://www.yelp.com/biz/saigon-deli-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,216.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,"{'latitude': 47.6581344604492, 'longitude': -122.314018249512}",['pickup'],$,"{'address1': '4142 Brooklyn Ave NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4142 Brooklyn Ave NE', 'Seattle, WA 98105']}",+12066342866,(206) 634-2866,3981.3926186259496,vietnamese
69,S9EQjS7OXT6Xj7_5l1NEbw,basil-viet-kitchen-seattle,Basil Viet Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/wdz0y1CDNNeL24SIjsDm_A/o.jpg,False,https://www.yelp.com/biz/basil-viet-kitchen-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,8.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'thai', 'title': 'Thai'}]",3.5,"{'latitude': 47.65547, 'longitude': -122.31311}","['delivery', 'pickup']",,"{'address1': '4002 University Way NE', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4002 University Way NE', 'Seattle, WA 98105']}",+12065665136,(206) 566-5136,3736.939959715592,vietnamese
70,hIeyDI3H695IDvD1Of1E0Q,pho-than-brothers-seattle-10,Pho Than Brothers,https://s3-media2.fl.yelpcdn.com/bphoto/FiOZPO8seP8Dxo3LLsV6pw/o.jpg,False,https://www.yelp.com/biz/pho-than-brothers-seattle-10?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,99.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.64982, 'longitude': -122.35032}",['delivery'],$,"{'address1': '626 N 34th St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['626 N 34th St', 'Seattle, WA 98103']}",+12069151928,(206) 915-1928,2924.994729904548,vietnamese
71,z46X7rqmuhpS58PPizuzcw,pho-than-brothers-seattle-13,Pho Than Brothers,https://s3-media2.fl.yelpcdn.com/bphoto/-CawJ3TSFvSjWLK1s-O9Sw/o.jpg,False,https://www.yelp.com/biz/pho-than-brothers-seattle-13?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,87.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.6856575012207, 'longitude': -122.344093322754}",['delivery'],$,"{'address1': '7800 Aurora Ave N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['7800 Aurora Ave N', 'Seattle, WA 98103']}",+12065275973,(206) 527-5973,6731.6882938314475,vietnamese
